register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
"﻿92086001333,Museu Picasso,,,1984-05-30T00:00:00+02:00,2022-06-16T14:04:41.126988+02:00,,,217501,Carrer de Montcada,15,23,04,""Sant Pere, Santa Caterina i la Ribera"",01,Ciutat Vella,08003,Barcelona,True,,160527,20003,Telèfons,Centraleta,93 256 30 00,True,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,0065103013000000,431510.87727794005,4581841.66611687,41.385187649272225,2.180853795205005"
﻿96337131545,Associació de Comerciants del Carrer Gran de Gràcia,,,1996-12-02T00:00:00+01:00,2022-02-15T11:33:27.608327+01:00,,,206403,C Gran de Gràcia,134,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,195552,20001,Telèfons,Tel.,664 355 767,True,,,,,,,429247.8053422648,4583687.36896913,41.40161537381029,2.1535740772253145
﻿92086008973,Edifici Talaia Barcelona,,,1984-12-10T00:00:00+01:00,2022-09-17T04:06:20.547137+02:00,,,320704,Av Sarrià,71,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,,,,,,428058.7271481534,4582502.77127392,41.39084065982191,2.1394911073808047
﻿92086000438,Museu Marítim de Barcelona,,,1984-05-30T00:00:00+02:00,2022-09-23T09:53:34.256843+02:00,,,140203,Avinguda de les Drassanes,1,,01,el Raval,01,Ciutat Vella,08001,Barcelona,True,,159280,20001,Telèfons,Tel.,933429920,True,,55731069,Museus,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,651,0065103002000001,431100.2799306433,4580823.404296844,41.37598140054482,2.176059209800324
﻿92086000438,Museu Marítim de Barcelona,,,1984-05-30T00:00:00+02:00,2022-09-23T09:53:34.256843+02:00,,,140203,Avinguda de les Drassanes,1,,01,el Raval,01,Ciutat Vella,08001,Barcelona,True,,159280,20001,Telèfons,Tel.,933429920,True,,55731072,Museus municipals,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus municipals,651,0065103002000004,431100.2799306433,4580823.404296844,41.37598140054482,2.176059209800324
﻿92086003071,Centre Moral i Instructiu de Gràcia,,,2002-05-09T10:29:32+02:00,2021-11-03T13:11:38.962881+01:00,,,288102,Carrer de Ros de Olano,9,,31,la Vila de Gràcia,06,Gràcia,08012,Barcelona,True,,159971,20001,Telèfons,Tel.,932181964,True,,,,,,,429348.65537356975,4583634.35450728,41.401146760756895,2.1547866320723554
﻿92086003129,Parròquia de la Verge de Gràcia i Sant Josep,,,1984-05-30T00:00:00+02:00,2022-09-17T03:53:03.540706+02:00,,,123408,Pl Lesseps,25,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,159960,20001,Telèfons,Tel.,932376638,True,,59731075,Esglésies catòliques,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,651,0065103006000007,428866.03293379786,4584243.942461152,41.40659452736559,2.1489419133653587
﻿92086005213,Museu Reial Monestir de Santa Maria de Pedralbes,,,1984-05-30T00:00:00+02:00,2022-09-12T14:30:27.624252+02:00,,,215200,Baixada del Monestir,9,,21,Pedralbes,04,Les Corts,08034,Barcelona,True,,162413,20048,Telèfons,Informació i reserves,932563427,True,dl-dv: 10 a 14 h,55731069,Museus,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,651,0065103002000001,425772.0582506743,4583054.846393712,41.39560516575995,2.1120750845469174
﻿92086005213,Museu Reial Monestir de Santa Maria de Pedralbes,,,1984-05-30T00:00:00+02:00,2022-09-12T14:30:27.624252+02:00,,,215200,Baixada del Monestir,9,,21,Pedralbes,04,Les Corts,08034,Barcelona,True,,162413,20048,Telèfons,Informació i reserves,932563427,True,dl-dv: 10 a 14 h,55731072,Museus municipals,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus municipals,651,0065103002000004,425772.0582506743,4583054.846393712,41.39560516575995,2.1120750845469174
﻿92086002304,Parròquia de Sant Medir,,,1984-05-30T00:00:00+02:00,2022-09-17T03:51:02.746072+02:00,,,089707,C Constitució,17,,16,la Bordeta,03,Sants-Montjuïc,08014,BARCELONA,True,,159978,20001,Telèfons,Tel.,934216527,True,,59731075,Esglésies catòliques,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,651,0065103006000007,427890.523282335,4580172.929977741,41.36984160255108,2.1377566200682048
﻿99400063429,Hotel Melia Barcelona Sky - HB-004358,,,2003-10-20T09:49:42+02:00,2021-03-03T22:16:02.833809+01:00,,,249304,C Pere IV,272,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,207126,20001,Telèfons,Tel.,933672050,True,,54731069,Hotels 4 estr.,Planol BCN >> Allotjament >> Hotels >> Hotels 4 estr.,651,0065103001000001,433186.4009803291,4584168.772075232,41.406288190178934,2.200634797754356
﻿92086001755,Hospital del Mar,,,1989-08-10T00:00:00+02:00,2021-11-12T12:50:38.441753+01:00,,,197903,Pg Marítim Barceloneta,25,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,160039,20003,Telèfons,Centraleta,932483000,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,432665.3945483664,4581636.097679799,41.38343360981441,2.1946836219941206
﻿92086010739,Velodrom Municipal d'Horta Miquel Poblet,,,1985-02-12T00:00:00+01:00,2022-03-11T14:20:20.194288+01:00,,,352507,Pg Vall d'Hebron,185,,43,Horta,07,Horta-Guinardó,08035,BARCELONA,True,,163316,20001,Telèfons,Tel.,933012444,True,Federació Catalana de Ciclisme,57731068,Bàsquet,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,651,0065103004000000,428953.99936151924,4587645.373327871,41.43723757663772,2.1495946440435265
﻿92086010739,Velodrom Municipal d'Horta Miquel Poblet,,,1985-02-12T00:00:00+01:00,2022-03-11T14:20:20.194288+01:00,,,352507,Pg Vall d'Hebron,185,,43,Horta,07,Horta-Guinardó,08035,BARCELONA,True,,163316,20001,Telèfons,Tel.,933012444,True,Federació Catalana de Ciclisme,57731071,Futbol sala,Planol BCN >> Esports >> Esports d'equip >> Futbol sala,651,0065103004000003,428953.99936151924,4587645.373327871,41.43723757663772,2.1495946440435265
﻿92086010739,Velodrom Municipal d'Horta Miquel Poblet,,,1985-02-12T00:00:00+01:00,2022-03-11T14:20:20.194288+01:00,,,352507,Pg Vall d'Hebron,185,,43,Horta,07,Horta-Guinardó,08035,BARCELONA,True,,163316,20001,Telèfons,Tel.,933012444,True,Federació Catalana de Ciclisme,57732077,Altres esports,Planol BCN >> Esports >> Esports individuals >> Altres esports,651,0065103004001009,428953.99936151924,4587645.373327871,41.43723757663772,2.1495946440435265
﻿92086010739,Velodrom Municipal d'Horta Miquel Poblet,,,1985-02-12T00:00:00+01:00,2022-03-11T14:20:20.194288+01:00,,,352507,Pg Vall d'Hebron,185,,43,Horta,07,Horta-Guinardó,08035,BARCELONA,True,,163316,20001,Telèfons,Tel.,933012444,True,Federació Catalana de Ciclisme,57345754,Instal·lacions esportives,Planol BCN >> Esports >> Instal·lacions esportives,651,0065102004002,428953.99936151924,4587645.373327871,41.43723757663772,2.1495946440435265
﻿92086001760,Club Natació Atlètic - Barceloneta,,,1987-06-09T00:00:00+02:00,2022-09-17T03:49:13.436996+02:00,,,700911,Pl Mar,1,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,160041,20001,Telèfons,Tel.,932210010,True,,,,,,,432153.4277483676,4580531.784356736,41.37344433423628,2.1886847497193753
﻿98090150721,MUHBA Museu d'Història de Barcelona  - Refugi 307,,,1998-03-31T00:00:00+02:00,2022-06-17T11:31:27.155652+02:00,,,086902,Carrer Nou de la Rambla,175,,11,el Poble-sec,03,Sants-Montjuïc,08004,Barcelona,True,,201216,20048,Telèfons,Informació i reserves,932562122,True,dl a dv: 10 a 14 i 16 a 19 h,,,,,,430272.26509365754,4580286.923364511,41.37107815965785,2.166220058300664
﻿92086016065,Restaurant Can Travi Nou,,,1988-06-13T00:00:00+02:00,2022-09-17T04:26:44.609061+02:00,,,169103,C Jorge Manrique,,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,BARCELONA,True,,164659,20001,Telèfons,Tel.,934280301,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429017.6758804242,4586996.297664727,41.43139726568915,2.150432990990598
﻿92086003767,Institut Français de Barcelone,,,1984-05-30T00:00:00+02:00,2022-09-17T03:54:58.702177+02:00,,,222501,C Moià,8,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,159957,20001,Telèfons,Tel.,935677777,True,,56733069,Idiomes,Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes,651,0065103003002001,429092.262001278,4582985.8647791855,41.395283486128115,2.1517956248758305
﻿92086011955,Parc de les Aigües,,,1985-04-01T00:00:00+02:00,2021-05-03T16:04:32.674757+02:00,,,008807,Pl Alfons el Savi,3,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,163795,20001,Telèfons,Tel.,010,True,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,430255.9022747529,4585005.688323276,41.413577084643165,2.1654810232921857
﻿92086011957,Parc de la Guineueta,,,1985-04-16T00:00:00+02:00,2021-12-16T10:23:34.990354+01:00,,,186601,Plaça de la República,9,,48,la Guineueta,08,Nou Barris,08016,Barcelona,True,,163773,20001,Telèfons,Tel.,010,True,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,431035.69212384324,4587826.426994833,41.43904973751512,2.1744888744706907
﻿92086009787,Mercat de Sant Andreu,,,1985-01-17T00:00:00+01:00,2022-09-22T14:04:56.835661+02:00,,,208307,Plaça del Mercadal,41,41,60,Sant Andreu,09,Sant Andreu,08030,Barcelona,True,,162013,20001,Telèfons,Tel.,934132342,True,,58731068,Mercats municipals,Planol BCN >> Mercats i centres comercials >> Mercats i centres comercials >> Mercats municipals,651,0065103005000000,432192.986,4587353.979,41.43489312913731,2.1883934902332927
"﻿92086001482,Parròquia de Sant Pere de les Puel·les,,,1984-05-30T00:00:00+02:00,2021-05-11T12:54:27.045256+02:00,,,309304,Pl Sant Pere,,,04,""Sant Pere, Santa Caterina i la Ribera"",01,Ciutat Vella,08003,BARCELONA,True,,160556,20001,Telèfons,Tel.,932680742,True,,59731075,Esglésies catòliques,Planol BCN >> Llocs de culte >> Llocs de culte >> Esglésies catòliques,651,0065103006000007,431380.4479067636,4582291.59602482,41.38922892058108,2.1792430187092746"
﻿92086008808,Casa Vicens,,,1984-12-07T00:00:00+01:00,2022-10-18T09:05:20.477843+02:00,,,067806,C Carolines,18,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,162386,20005,Telèfons,Atenció al client,932711064,True,,55731069,Museus,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,651,0065103002000001,429000.20570232964,4583903.176812497,41.4035372452986,2.1505869815611334
﻿97042092100,CosmoCaixa Barcelona,,,1997-02-11T00:00:00+01:00,2022-09-12T14:33:04.415666+02:00,,,701629,Carrer d'Isaac Newton,26,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,Barcelona,True,,196892,20003,Telèfons,Centraleta,932126050,True,,55731069,Museus,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,651,0065103002000001,427346.79152772354,4585003.346733776,41.41329827278904,2.1306762762550275
﻿92086008810,Palau Güell,,,2002-05-09T10:29:32+02:00,2022-09-12T13:59:00.155066+02:00,,,086902,Carrer Nou de la Rambla,3,,01,el Raval,01,Ciutat Vella,08001,Barcelona,True,,161920,20001,Telèfons,Tel.,934725775,True,,,,,,,430968.12414473895,4581169.491891617,41.379087185159,2.174439557713116
﻿99400104041,Finca Sansalvador,,,2005-01-25T16:46:05+01:00,2022-10-05T14:51:17.852992+02:00,,,230000,Pg Mare de Déu del Coll,79,,29,el Coll,06,Gràcia,08023,BARCELONA,True,,,,,,,,,,,,,,428830.77998625406,4585615.556081257,41.418944974567545,2.1483588431746647
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57731070,Frontennis,Planol BCN >> Esports >> Esports d'equip >> Frontennis,651,0065103004000002,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57731073,Tennis,Planol BCN >> Esports >> Esports d'equip >> Tennis,651,0065103004000005,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57732077,Altres esports,Planol BCN >> Esports >> Esports individuals >> Altres esports,651,0065103004001009,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57732074,Esquaix,Planol BCN >> Esports >> Esports individuals >> Esquaix,651,0065103004001006,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57732071,Fitness,Planol BCN >> Esports >> Esports individuals >> Fitness,651,0065103004001003,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57732072,Gimnàstica,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,651,0065103004001004,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57732073,Natació,Planol BCN >> Esports >> Esports individuals >> Natació,651,0065103004001005,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿92086001900,Reial Club de Polo de Barcelona,,,1987-07-09T00:00:00+02:00,2022-09-17T03:49:51.085036+02:00,,,102306,Av Doctor Marañón,17,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,160080,20001,Telèfons,Tel.,934480400,True,,57345754,Instal·lacions esportives,Planol BCN >> Esports >> Instal·lacions esportives,651,0065102004002,425954.3518295732,4581462.981966049,41.38128476293865,2.1144500349192548
﻿99400390934,Cases Francesc Farreras,,,2015-07-07T11:29:39+02:00,2022-09-17T08:22:05.441604+02:00,,,169409,G.V. Corts Catalanes,536,,10,Sant Antoni,02,Eixample,08011,BARCELONA,True,,,,,,,,,,,,,,429726.95612992864,4581566.451761502,41.382555032109934,2.159551767559708
﻿99400390955,Casa Pomar,,,2015-07-07T11:59:10+02:00,2022-09-17T08:22:07.194363+02:00,,,145003,C Girona,86,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,,,,,,430638.021974878,4583010.437860072,41.39563961765684,2.1702814409023916
﻿99400390966,Casa Queraltó,,,2015-07-07T12:21:00+02:00,2021-09-09T02:15:10.859055+02:00,,,074506,Rbla Catalunya,88,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,,,,,,429864.4845501179,4582731.06742596,41.39305633370552,2.161061569869412
﻿99400390969,Casa Jaume Forn,,,2015-07-07T12:35:51+02:00,2022-09-17T08:22:09.471198+02:00,,,350308,C València,285,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,,,,,,430325.7640167719,4582974.415147289,41.395288179555614,2.1665506866899436
﻿99400390982,Casa Santurce,,,2015-07-07T13:15:14+02:00,2022-09-17T08:22:10.606858+02:00,,,350308,C València,293,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,,,,,,430360.7856693103,4583008.856818518,41.395601417636954,2.1669656154426415
﻿99400390984,Casa Granell *Balmes,,,2015-07-07T13:19:20+02:00,2022-09-17T08:22:15.118064+02:00,,,032700,C Balmes,65,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,,,,,,429888.7983811265,4582408.055582482,41.39014919657067,2.1613897653246257
﻿99400390989,Casa Vallet i Xiró,,,2015-07-07T13:28:12+02:00,2022-09-17T08:22:15.105786+02:00,,,191204,C Mallorca,302,,07,la Dreta de l'Eixample,02,Eixample,08037,BARCELONA,True,,,,,,,,,,,,,,430357.4706696143,4583163.04931368,41.39698989040617,2.166908231079334
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57731068,Bàsquet,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,651,0065103004000000,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57731071,Futbol sala,Planol BCN >> Esports >> Esports d'equip >> Futbol sala,651,0065103004000003,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57731073,Tennis,Planol BCN >> Esports >> Esports d'equip >> Tennis,651,0065103004000005,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57732077,Altres esports,Planol BCN >> Esports >> Esports individuals >> Altres esports,651,0065103004001009,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57732071,Fitness,Planol BCN >> Esports >> Esports individuals >> Fitness,651,0065103004001003,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57732072,Gimnàstica,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,651,0065103004001004,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57732073,Natació,Planol BCN >> Esports >> Esports individuals >> Natació,651,0065103004001005,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2022-09-17T03:59:15.875366+02:00,,,062700,C Bosch i Gimpera,5,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,162437,20006,Telèfons,Informació,932063583,True,,57345754,Instal·lacions esportives,Planol BCN >> Esports >> Instal·lacions esportives,651,0065102004002,426292.95323666243,4582836.938633416,41.39369047981739,2.1183319142548482
﻿99400390992,Casa Casas-Carbó,,,2015-07-07T13:31:06+02:00,2022-09-17T08:22:13.008254+02:00,,,148307,Pg Gràcia,96,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,,,,,,429892.036226323,4583000.016807893,41.39548106980388,2.1613599645166035
﻿99400390995,Casa Antoni Costa,,,2015-07-07T13:36:50+02:00,2021-09-09T02:15:17.150715+02:00,,,074506,Rbla Catalunya,122,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,,,,,,429625.05082766496,4582967.250072084,41.39516263147227,2.15817039068309
﻿99400391052,Casa Comas d' Argemir,,,2015-07-08T09:04:06+02:00,2022-09-17T08:22:29.241349+02:00,,,279600,Av República Argentina,92,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,,,,,,428613.47228782414,4584712.353840556,41.41079093017859,2.1458653031852735
﻿99400391115,Plaça de la Virreina,,,2015-07-08T12:55:38+02:00,2021-09-09T02:15:20.107075+02:00,,,366400,Pl Virreina,3,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,,,,,,429574.6470864193,4584071.415291897,41.405103032498474,2.1574390767796703
﻿99400391116,Plaça del Nord,,,2015-07-08T12:58:51+02:00,2021-09-09T02:15:21.756992+02:00,,,229001,Pl Nord,3,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,,,,,,429409.9566424043,4584280.754216146,41.40697402455321,2.1554445283158845
﻿99400391127,El pont de Mühlberg,,,2015-07-08T13:47:46+02:00,2021-09-09T02:15:23.632681+02:00,,,222909,C Mühlberg,100,,34,Can Baró,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,,,,,,429953.55809527764,4585562.093836723,41.41856212293422,2.161799283919621
﻿99400477628,La plaça de Comas,,,2017-02-10T09:20:54+01:00,2021-09-09T02:16:54.458876+02:00,,,084907,Pl Comas,18,,19,les Corts,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,427240.3982245801,4581933.967648918,41.38564406822385,2.1297722513988706
﻿99400477632,La plaça de la Reina Maria Cristina,,,2017-02-10T09:28:22+01:00,2021-09-09T02:16:57.254898+02:00,,,278302,Pl Reina Maria Cristina,,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,,,,,,,,,,,,,426986.72861764947,4582269.424320892,41.388642403348214,2.126698190734328
﻿99400477641,La plaça de Ramon M. Roca i Sastre,,,2017-02-10T09:43:45+01:00,2021-09-09T02:16:56.750738+02:00,,,701747,Pl Ramon M. Roca Sastre,,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,,,,,,426320.80815983395,4581951.588277809,41.38571907130874,2.118772762148288
﻿99400477674,Pilar d'Aigua de la Sagrera,,,2017-02-10T12:25:48+01:00,2021-09-09T02:17:00.624401+02:00,,,080258,C Ciutat d'Elx,31,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,,,,,,432387.9153836062,4585928.844757233,41.42207385561619,2.190885833187442
﻿75990089052,Centre Educatiu Monlau,,,1996-09-18T00:00:00+02:00,2022-09-17T02:56:36.788680+02:00,,,216509,C Monlau,2,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,140533,20001,Telèfons,Tel.,933408204,True,Edifici Monlau,56733068,Adults,Planol BCN >> Educació >> Ensenyament no reglat >> Adults,651,0065103003002000,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457
﻿75990089052,Centre Educatiu Monlau,,,1996-09-18T00:00:00+02:00,2022-09-17T02:56:36.788680+02:00,,,216509,C Monlau,2,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,140533,20001,Telèfons,Tel.,933408204,True,Edifici Monlau,56732069,Educació secundària,Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària,651,0065103003001001,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457
﻿75990089052,Centre Educatiu Monlau,,,1996-09-18T00:00:00+02:00,2022-09-17T02:56:36.788680+02:00,,,216509,C Monlau,2,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,140533,20001,Telèfons,Tel.,933408204,True,Edifici Monlau,56732073,Formació professional,Planol BCN >> Educació >> Ensenyament reglat >> Formació professional,651,0065103003001005,432365.0505849587,4586031.612751043,41.42299752907012,2.1906007422317457
﻿99400477587,Torre d'Aigües de Carrasco i Formiguera,,,2017-02-09T14:10:51+01:00,2021-09-09T02:16:46.678407+02:00,,,028000,Via Augusta,356,,23,Sarrià,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,,,,,,426679.3992985538,4583675.042542249,41.401274235562326,2.122852491250377
﻿99400477590,Torre del Doctor Andreu,,,2017-02-09T14:17:40+01:00,2021-09-09T02:16:47.850332+02:00,,,101008,Av Tibidabo,17,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,,,,,,427764.6295052072,4584838.434431069,41.411850643734354,2.135695010644845
﻿99400477622,Colònia Castells,,,2017-02-10T08:53:34+01:00,2021-09-09T02:16:54.352101+02:00,,,073208,C Castells,2,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,,,,,,428034.570461064,4582137.480833006,41.387548470347184,2.139245592209627
﻿75990158301,Restaurant Bonanova,,,1996-09-18T00:00:00+02:00,2022-09-17T03:09:32.618249+02:00,,,302203,C Sant Gervasi de Cassoles,103,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,145158,20001,Telèfons,Tel.,934171033,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427702.9132389673,4584212.881517409,41.406211009367915,2.1350313845219273
